"TIME","GEO","ANIMALS","MONTH","UNIT","Value","Flag and Footnotes"
"2016","Austria","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","471.31",""
"2016","Austria","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","432.04",""
"2016","Poland","Live bovine animals","December","Thousand heads (animals)","5,970.20",""
"2016","Poland","Bovine animals, less than 1 year old","December","Thousand heads (animals)","1,717.80",""
"2016","Poland","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","137.80",""
"2016","Poland","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","1,580.00",""
"2016","Poland","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","1,637.30",""
"2016","Portugal","Live bovine animals","December","Thousand heads (animals)","1,635.01",""
"2016","Portugal","Bovine animals, less than 1 year old","December","Thousand heads (animals)","499.22",""
"2016","Portugal","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","110.28",""
"2016","Portugal","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","388.93",""
"2016","Portugal","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","266.57",""
"2016","Romania","Live bovine animals","December","Thousand heads (animals)","2,049.70",""
"2016","Romania","Bovine animals, less than 1 year old","December","Thousand heads (animals)","446.90",""
"2016","Romania","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","133.70",""
"2016","Romania","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","313.20",""
"2016","Romania","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","250.60",""
"2016","Slovenia","Live bovine animals","December","Thousand heads (animals)","488.60",""
"2016","Slovenia","Bovine animals, less than 1 year old","December","Thousand heads (animals)","155.05",""
"2016","Slovenia","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","11.05",""
"2016","Slovenia","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","144.01",""
"2016","Slovenia","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","130.77",""
"2016","Slovakia","Live bovine animals","December","Thousand heads (animals)","446.11",""
"2016","Slovakia","Bovine animals, less than 1 year old","December","Thousand heads (animals)","130.48",""
"2016","Slovakia","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","19.83",""
"2016","Slovakia","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","110.66",""
"2016","Slovakia","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","84.38",""
"2016","Finland","Live bovine animals","December","Thousand heads (animals)","887.25",""
"2016","Finland","Bovine animals, less than 1 year old","December","Thousand heads (animals)","302.10",""
"2016","Finland","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","2.72",""
"2016","Finland","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","299.38",""
"2016","Finland","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","218.49",""
"2016","Sweden","Live bovine animals","December","Thousand heads (animals)","1,436.05",""
"2016","Sweden","Bovine animals, less than 1 year old","December","Thousand heads (animals)","467.90",""
"2016","Sweden","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","27.70",""
"2016","Sweden","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","440.20",""
"2016","Sweden","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","344.12",""
"2016","Iceland","Live bovine animals","December","Thousand heads (animals)","79.90",""
"2016","Iceland","Bovine animals, less than 1 year old","December","Thousand heads (animals)","22.80",""
"2016","Iceland","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)",":",""
"2016","Iceland","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)",":",""
"2016","Iceland","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","20.20",""
"2016","Switzerland","Live bovine animals","December","Thousand heads (animals)","1,560.09",""
"2016","Switzerland","Bovine animals, less than 1 year old","December","Thousand heads (animals)","510.59",""
"2016","Switzerland","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","252.85",""
"2016","Switzerland","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","257.74",""
"2016","Switzerland","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","243.26",""
"2016","United Kingdom","Live bovine animals","December","Thousand heads (animals)","9,806.00",""
"2016","United Kingdom","Bovine animals, less than 1 year old","December","Thousand heads (animals)","2,952.00",""
"2016","United Kingdom","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","27.00",""
"2016","United Kingdom","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","2,925.00",""
"2016","United Kingdom","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","2,435.00",""
"2016","Montenegro","Live bovine animals","December","Thousand heads (animals)","89.00","p"
"2016","Montenegro","Bovine animals, less than 1 year old","December","Thousand heads (animals)","16.00","p"
"2016","Montenegro","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","7.00","p"
"2016","Montenegro","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","9.00","p"
"2016","Montenegro","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","7.00","p"
"2016","North Macedonia","Live bovine animals","December","Thousand heads (animals)","255.00",""
"2016","North Macedonia","Bovine animals, less than 1 year old","December","Thousand heads (animals)","66.00",""
"2016","North Macedonia","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","7.00",""
"2016","North Macedonia","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","58.00",""
"2016","North Macedonia","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","21.00",""
"2016","Albania","Live bovine animals","December","Thousand heads (animals)","496.99","p"
"2016","Albania","Bovine animals, less than 1 year old","December","Thousand heads (animals)","57.77","p"
"2016","Albania","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","11.55","p"
"2016","Albania","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","46.22","p"
"2016","Albania","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","37.32","p"
"2016","Serbia","Live bovine animals","December","Thousand heads (animals)","893.00",""
"2016","Serbia","Bovine animals, less than 1 year old","December","Thousand heads (animals)","271.00",""
"2016","Serbia","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","15.00",""
"2016","Serbia","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","256.00",""
"2016","Serbia","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","150.00",""
"2016","Turkey","Live bovine animals","December","Thousand heads (animals)","14,222.23","p"
"2016","Turkey","Bovine animals, less than 1 year old","December","Thousand heads (animals)","3,539.24","e"
"2016","Turkey","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","20.29","e"
"2016","Turkey","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","3,518.95","e"
"2016","Turkey","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","3,676.37","p"
"2016","Bosnia and Herzegovina","Live bovine animals","December","Thousand heads (animals)","455.00","e"
"2016","Bosnia and Herzegovina","Bovine animals, less than 1 year old","December","Thousand heads (animals)","100.00","e"
"2016","Bosnia and Herzegovina","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","36.00","e"
"2016","Bosnia and Herzegovina","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","64.00","e"
"2016","Bosnia and Herzegovina","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","74.00","e"
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Live bovine animals","December","Thousand heads (animals)","264.97",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Bovine animals, less than 1 year old","December","Thousand heads (animals)","83.57",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","45.69",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","37.88",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","25.72",""
"2017","European Union - 27 countries (from 2020)","Live bovine animals","December","Thousand heads (animals)","79,009.94",""
"2017","European Union - 27 countries (from 2020)","Bovine animals, less than 1 year old","December","Thousand heads (animals)","23,963.93",""
"2017","European Union - 27 countries (from 2020)","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","5,975.97",""
"2017","European Union - 27 countries (from 2020)","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","17,988.96",""
"2017","European Union - 27 countries (from 2020)","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","16,181.53",""
