"TIME","GEO","MONTH","ANIMALS","UNIT","Value","Flag and Footnotes"
"2013","Luxembourg","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2013","Luxembourg","December","Other sheep","Thousand heads (animals)",":",""
"2013","Hungary","December","Live sheep","Thousand heads (animals)","1,214.00",""
"2013","Hungary","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","874.00",""
"2013","Hungary","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","23.00",""
"2013","Hungary","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","851.00",""
"2013","Hungary","December","Other sheep","Thousand heads (animals)","340.00",""
"2013","Malta","December","Live sheep","Thousand heads (animals)","10.93",""
"2013","Malta","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","9.86",""
"2013","Malta","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","9.86",""
"2013","Malta","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","0.00",""
"2013","Malta","December","Other sheep","Thousand heads (animals)","1.07",""
"2013","Netherlands","December","Live sheep","Thousand heads (animals)","1,074.00",""
"2013","Netherlands","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","573.00",""
"2013","Netherlands","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","6.00",""
"2013","Netherlands","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","567.00",""
"2013","Netherlands","December","Other sheep","Thousand heads (animals)","501.00",""
"2013","Austria","December","Live sheep","Thousand heads (animals)","357.44",""
"2013","Austria","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","217.86",""
"2013","Austria","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2013","Austria","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2013","Austria","December","Other sheep","Thousand heads (animals)","139.58",""
"2013","Poland","December","Live sheep","Thousand heads (animals)",":",""
"2013","Poland","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2013","Poland","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2013","Poland","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2013","Poland","December","Other sheep","Thousand heads (animals)",":",""
"2013","Portugal","December","Live sheep","Thousand heads (animals)","2,073.65",""
"2013","Portugal","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,634.21",""
"2013","Portugal","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","340.22",""
"2013","Portugal","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,293.99",""
"2013","Portugal","December","Other sheep","Thousand heads (animals)","439.44",""
"2013","Romania","December","Live sheep","Thousand heads (animals)","9,135.60",""
"2013","Romania","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","7,875.40",""
"2013","Romania","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","7,078.00",""
"2013","Romania","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","797.40",""
"2013","Romania","December","Other sheep","Thousand heads (animals)","1,260.20",""
"2013","Slovenia","December","Live sheep","Thousand heads (animals)",":",""
"2013","Slovenia","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2013","Slovenia","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2013","Slovenia","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2013","Slovenia","December","Other sheep","Thousand heads (animals)",":",""
"2013","Slovakia","December","Live sheep","Thousand heads (animals)","399.91",""
"2013","Slovakia","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","321.63",""
"2013","Slovakia","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","202.78",""
"2013","Slovakia","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","118.85",""
"2013","Slovakia","December","Other sheep","Thousand heads (animals)","78.28",""
"2013","Finland","December","Live sheep","Thousand heads (animals)",":",""
"2013","Finland","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2013","Finland","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2013","Finland","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2013","Finland","December","Other sheep","Thousand heads (animals)",":",""
"2013","Sweden","December","Live sheep","Thousand heads (animals)","576.77",""
"2013","Sweden","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","270.58",""
"2013","Sweden","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","0.00",""
"2013","Sweden","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","0.00",""
"2013","Sweden","December","Other sheep","Thousand heads (animals)","306.19",""
"2013","Iceland","December","Live sheep","Thousand heads (animals)","473.50",""
"2013","Iceland","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","444.30",""
"2013","Iceland","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","0.00",""
"2013","Iceland","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","444.30",""
"2013","Iceland","December","Other sheep","Thousand heads (animals)","29.20",""
"2013","United Kingdom","December","Live sheep","Thousand heads (animals)","22,027.00",""
"2013","United Kingdom","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","14,337.00",""
"2013","United Kingdom","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","0.00",""
"2013","United Kingdom","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","14,337.00",""
"2013","United Kingdom","December","Other sheep","Thousand heads (animals)","7,690.00",""
"2013","Montenegro","December","Live sheep","Thousand heads (animals)","191.00",""
"2013","Montenegro","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","178.00",""
"2013","Montenegro","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","153.00",""
"2013","Montenegro","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","25.00",""
"2013","Montenegro","December","Other sheep","Thousand heads (animals)","13.00",""
"2013","North Macedonia","December","Live sheep","Thousand heads (animals)","732.00",""
"2013","North Macedonia","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","690.00",""
"2013","North Macedonia","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","531.00",""
"2013","North Macedonia","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","159.00",""
"2013","North Macedonia","December","Other sheep","Thousand heads (animals)","42.00",""
"2013","Albania","December","Live sheep","Thousand heads (animals)",":",""
"2013","Albania","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2013","Albania","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2013","Albania","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2013","Albania","December","Other sheep","Thousand heads (animals)",":",""
"2013","Serbia","December","Live sheep","Thousand heads (animals)","1,616.00",""
"2013","Serbia","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,237.00",""
"2013","Serbia","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","205.00",""
"2013","Serbia","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,031.00",""
"2013","Serbia","December","Other sheep","Thousand heads (animals)","379.00",""
"2013","Turkey","December","Live sheep","Thousand heads (animals)","29,284.25",""
"2013","Turkey","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","19,201.83","e"
"2013","Turkey","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","14,601.27","e"
"2013","Turkey","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","4,600.56","e"
"2013","Turkey","December","Other sheep","Thousand heads (animals)","10,082.41","e"
"2013","Bosnia and Herzegovina","December","Live sheep","Thousand heads (animals)","1,020.00","e"
"2013","Bosnia and Herzegovina","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","602.00","e"
"2013","Bosnia and Herzegovina","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","119.00","e"
"2013","Bosnia and Herzegovina","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","483.00","e"
"2013","Bosnia and Herzegovina","December","Other sheep","Thousand heads (animals)","418.00","e"
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","December","Live sheep","Thousand heads (animals)",":",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","December","Other sheep","Thousand heads (animals)",":",""
"2014","European Union - 27 countries (from 2020)","December","Live sheep","Thousand heads (animals)","62,396.00","e"
"2014","European Union - 27 countries (from 2020)","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2014","European Union - 27 countries (from 2020)","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2014","European Union - 27 countries (from 2020)","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2014","European Union - 27 countries (from 2020)","December","Other sheep","Thousand heads (animals)",":",""
"2014","European Union - 28 countries (2013-2020)","December","Live sheep","Thousand heads (animals)",":",""
"2014","European Union - 28 countries (2013-2020)","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2014","European Union - 28 countries (2013-2020)","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2014","European Union - 28 countries (2013-2020)","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2014","European Union - 28 countries (2013-2020)","December","Other sheep","Thousand heads (animals)",":",""
"2014","European Union - 27 countries (2007-2013)","December","Live sheep","Thousand heads (animals)",":",""
"2014","European Union - 27 countries (2007-2013)","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2014","European Union - 27 countries (2007-2013)","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2014","European Union - 27 countries (2007-2013)","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2014","European Union - 27 countries (2007-2013)","December","Other sheep","Thousand heads (animals)",":",""
"2014","European Union - 25 countries (2004-2006)","December","Live sheep","Thousand heads (animals)",":",""
"2014","European Union - 25 countries (2004-2006)","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2014","European Union - 25 countries (2004-2006)","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2014","European Union - 25 countries (2004-2006)","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2014","European Union - 25 countries (2004-2006)","December","Other sheep","Thousand heads (animals)",":",""
"2014","European Union - 15 countries (1995-2004)","December","Live sheep","Thousand heads (animals)",":",""
"2014","European Union - 15 countries (1995-2004)","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2014","European Union - 15 countries (1995-2004)","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
