"TIME","GEO","ANIMALS","MONTH","UNIT","Value","Flag and Footnotes"
"2016","Slovakia","Live swine, domestic species","December","Thousand heads (animals)","585.84",""
"2016","Slovakia","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","170.63",""
"2016","Slovakia","Breeding pigs","December","Thousand heads (animals)","51.42",""
"2016","Slovakia","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","50.71",""
"2016","Slovakia","Covered sows","December","Thousand heads (animals)","19.81",""
"2016","Finland","Live swine, domestic species","December","Thousand heads (animals)","1,196.70",""
"2016","Finland","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","342.30",""
"2016","Finland","Breeding pigs","December","Thousand heads (animals)","109.70",""
"2016","Finland","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","108.10",""
"2016","Finland","Covered sows","December","Thousand heads (animals)","77.50",""
"2016","Sweden","Live swine, domestic species","December","Thousand heads (animals)","1,436.40",""
"2016","Sweden","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","406.60",""
"2016","Sweden","Breeding pigs","December","Thousand heads (animals)","142.20",""
"2016","Sweden","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","139.80",""
"2016","Sweden","Covered sows","December","Thousand heads (animals)","98.20",""
"2016","Iceland","Live swine, domestic species","December","Thousand heads (animals)","38.00",""
"2016","Iceland","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","7.20",""
"2016","Iceland","Breeding pigs","December","Thousand heads (animals)","3.70",""
"2016","Iceland","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","3.70",""
"2016","Iceland","Covered sows","December","Thousand heads (animals)","3.20",""
"2016","Switzerland","Live swine, domestic species","December","Thousand heads (animals)","1,442.33",""
"2016","Switzerland","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","569.94",""
"2016","Switzerland","Breeding pigs","December","Thousand heads (animals)","136.89",""
"2016","Switzerland","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","134.46",""
"2016","Switzerland","Covered sows","December","Thousand heads (animals)","88.70",""
"2016","United Kingdom","Live swine, domestic species","December","Thousand heads (animals)","4,538.00",""
"2016","United Kingdom","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","1,184.00",""
"2016","United Kingdom","Breeding pigs","December","Thousand heads (animals)","505.00",""
"2016","United Kingdom","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","490.00",""
"2016","United Kingdom","Covered sows","December","Thousand heads (animals)","346.00",""
"2016","Montenegro","Live swine, domestic species","December","Thousand heads (animals)","55.00","p"
"2016","Montenegro","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","11.00","p"
"2016","Montenegro","Breeding pigs","December","Thousand heads (animals)","3.00","p"
"2016","Montenegro","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","2.00","p"
"2016","Montenegro","Covered sows","December","Thousand heads (animals)","1.00","p"
"2016","North Macedonia","Live swine, domestic species","December","Thousand heads (animals)","203.00",""
"2016","North Macedonia","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","69.00",""
"2016","North Macedonia","Breeding pigs","December","Thousand heads (animals)","29.00",""
"2016","North Macedonia","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","28.00",""
"2016","North Macedonia","Covered sows","December","Thousand heads (animals)","22.00",""
"2016","Albania","Live swine, domestic species","December","Thousand heads (animals)","183.62","p"
"2016","Albania","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","38.78","p"
"2016","Albania","Breeding pigs","December","Thousand heads (animals)","18.40","p"
"2016","Albania","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","12.67","p"
"2016","Albania","Covered sows","December","Thousand heads (animals)","8.93","p"
"2016","Serbia","Live swine, domestic species","December","Thousand heads (animals)","3,021.00",""
"2016","Serbia","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","927.00",""
"2016","Serbia","Breeding pigs","December","Thousand heads (animals)","487.00",""
"2016","Serbia","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","433.00",""
"2016","Serbia","Covered sows","December","Thousand heads (animals)","166.00",""
"2016","Bosnia and Herzegovina","Live swine, domestic species","December","Thousand heads (animals)","545.00","e"
"2016","Bosnia and Herzegovina","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","181.00","e"
"2016","Bosnia and Herzegovina","Breeding pigs","December","Thousand heads (animals)","99.00","e"
"2016","Bosnia and Herzegovina","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","93.00","e"
"2016","Bosnia and Herzegovina","Covered sows","December","Thousand heads (animals)","74.00","e"
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Live swine, domestic species","December","Thousand heads (animals)","42.31",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","15.24",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Breeding pigs","December","Thousand heads (animals)","12.99",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","11.47",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Covered sows","December","Thousand heads (animals)","8.92",""
"2017","European Union - 27 countries (from 2020)","Live swine, domestic species","December","Thousand heads (animals)","145,543.55",""
"2017","European Union - 27 countries (from 2020)","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","41,262.55",""
"2017","European Union - 27 countries (from 2020)","Breeding pigs","December","Thousand heads (animals)","11,850.37",""
"2017","European Union - 27 countries (from 2020)","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","11,675.55",""
"2017","European Union - 27 countries (from 2020)","Covered sows","December","Thousand heads (animals)","7,939.64",""
"2017","European Union - 28 countries (2013-2020)","Live swine, domestic species","December","Thousand heads (animals)","150,256.55",""
"2017","European Union - 28 countries (2013-2020)","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","42,506.55",""
"2017","European Union - 28 countries (2013-2020)","Breeding pigs","December","Thousand heads (animals)","12,353.37",""
"2017","European Union - 28 countries (2013-2020)","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","12,165.55",""
"2017","European Union - 28 countries (2013-2020)","Covered sows","December","Thousand heads (animals)","8,285.64",""
"2017","European Union - 27 countries (2007-2013)","Live swine, domestic species","December","Thousand heads (animals)","149,135.55",""
"2017","European Union - 27 countries (2007-2013)","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","42,247.55",""
"2017","European Union - 27 countries (2007-2013)","Breeding pigs","December","Thousand heads (animals)","12,225.37",""
"2017","European Union - 27 countries (2007-2013)","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","12,040.55",""
"2017","European Union - 27 countries (2007-2013)","Covered sows","December","Thousand heads (animals)","8,246.64",""
"2017","European Union - 25 countries (2004-2006)","Live swine, domestic species","December","Thousand heads (animals)","144,136.39",""
"2017","European Union - 25 countries (2004-2006)","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","41,277.62",""
"2017","European Union - 25 countries (2004-2006)","Breeding pigs","December","Thousand heads (animals)","11,805.81",""
"2017","European Union - 25 countries (2004-2006)","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","11,628.50",""
"2017","European Union - 25 countries (2004-2006)","Covered sows","December","Thousand heads (animals)","7,988.42",""
"2017","European Union - 15 countries (1995-2004)","Live swine, domestic species","December","Thousand heads (animals)","125,349.14",""
"2017","European Union - 15 countries (1995-2004)","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","36,767.16",""
"2017","European Union - 15 countries (1995-2004)","Breeding pigs","December","Thousand heads (animals)","10,259.48",""
"2017","European Union - 15 countries (1995-2004)","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","10,109.54",""
"2017","European Union - 15 countries (1995-2004)","Covered sows","December","Thousand heads (animals)","6,976.03",""
"2017","Belgium","Live swine, domestic species","December","Thousand heads (animals)","6,108.08",""
"2017","Belgium","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","1,563.80",""
"2017","Belgium","Breeding pigs","December","Thousand heads (animals)","416.04",""
"2017","Belgium","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","413.25",""
"2017","Belgium","Covered sows","December","Thousand heads (animals)","340.15",""
"2017","Bulgaria","Live swine, domestic species","December","Thousand heads (animals)","593.15",""
"2017","Bulgaria","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","133.23",""
"2017","Bulgaria","Breeding pigs","December","Thousand heads (animals)","63.16",""
"2017","Bulgaria","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","62.16",""
"2017","Bulgaria","Covered sows","December","Thousand heads (animals)","38.72",""
"2017","Czechia","Live swine, domestic species","December","Thousand heads (animals)","1,531.69",""
"2017","Czechia","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","476.96",""
"2017","Czechia","Breeding pigs","December","Thousand heads (animals)","138.12",""
"2017","Czechia","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","136.05",""
"2017","Czechia","Covered sows","December","Thousand heads (animals)","85.43",""
"2017","Denmark","Live swine, domestic species","December","Thousand heads (animals)","12,832.00",""
"2017","Denmark","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","4,582.00",""
"2017","Denmark","Breeding pigs","December","Thousand heads (animals)","1,270.00",""
"2017","Denmark","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","1,260.00",""
"2017","Denmark","Covered sows","December","Thousand heads (animals)","786.00",""
