area,Item Code,Item Code (CPC),species,table_name,year,source,value,flag
Netherlands,1757,'F1757,Cattle,Stocks,2003,UNFCCC,3757173.0,A
Netherlands,1757,'F1757,Cattle,Stocks,2004,UNFCCC,3764818.0,A
Netherlands,1757,'F1757,Cattle,Stocks,2005,UNFCCC,3796778.0,A
Netherlands,1757,'F1757,Cattle,Stocks,2006,UNFCCC,3745093.0,A
Netherlands,1757,'F1757,Cattle,Stocks,2007,UNFCCC,3762784.0,A
Netherlands,1757,'F1757,Cattle,Stocks,2008,UNFCCC,3890195.0,A
Netherlands,1757,'F1757,Cattle,Stocks,2009,UNFCCC,3967599.0,A
Netherlands,1757,'F1757,Cattle,Stocks,2010,UNFCCC,3975194.0,A
Netherlands,1757,'F1757,Cattle,Stocks,2011,UNFCCC,3885345.0,A
Netherlands,1757,'F1757,Cattle,Stocks,2012,UNFCCC,3879252.0,A
Netherlands,1757,'F1757,Cattle,Stocks,2013,UNFCCC,3999221.0,A
Netherlands,1757,'F1757,Cattle,Stocks,2014,UNFCCC,4068331.0,A
Netherlands,1757,'F1757,Cattle,Stocks,2015,UNFCCC,4133854.0,A
Netherlands,1757,'F1757,Cattle,Stocks,2016,UNFCCC,4251456.0,A
Netherlands,1757,'F1757,Cattle,Stocks,2017,UNFCCC,4023011.0,A
Netherlands,1757,'F1757,Cattle,Stocks,2018,UNFCCC,3843593.0,A
Netherlands,1757,'F1757,Cattle,Stocks,2019,UNFCCC,3749978.0,A
Netherlands,1759,'F1759,Mules and Asses,Stocks,2010,UNFCCC,1050.0,A
Netherlands,1759,'F1759,Mules and Asses,Stocks,2011,UNFCCC,1108.0,A
Netherlands,1759,'F1759,Mules and Asses,Stocks,2012,UNFCCC,1048.0,A
Netherlands,1759,'F1759,Mules and Asses,Stocks,2013,UNFCCC,1163.0,A
Netherlands,1759,'F1759,Mules and Asses,Stocks,2014,UNFCCC,1054.0,A
Netherlands,1759,'F1759,Mules and Asses,Stocks,2015,UNFCCC,1078.0,A
Netherlands,1759,'F1759,Mules and Asses,Stocks,2016,UNFCCC,989.0,A
Netherlands,1759,'F1759,Mules and Asses,Stocks,2017,UNFCCC,1011.0,A
Netherlands,1759,'F1759,Mules and Asses,Stocks,2018,UNFCCC,1090.0,A
Netherlands,1759,'F1759,Mules and Asses,Stocks,2019,UNFCCC,1026.0,A
Netherlands,1749,'F1749,Sheep and Goats,Stocks,1990,UNFCCC,1763191.0,A
Netherlands,1749,'F1749,Sheep and Goats,Stocks,1991,UNFCCC,1952356.0,A
Netherlands,1749,'F1749,Sheep and Goats,Stocks,1992,UNFCCC,2015030.0,A
Netherlands,1749,'F1749,Sheep and Goats,Stocks,1993,UNFCCC,1973047.0,A
Netherlands,1749,'F1749,Sheep and Goats,Stocks,1994,UNFCCC,1829911.0,A
Netherlands,1749,'F1749,Sheep and Goats,Stocks,1995,UNFCCC,1750238.0,A
Netherlands,1749,'F1749,Sheep and Goats,Stocks,1996,UNFCCC,1728892.0,A
Netherlands,1749,'F1749,Sheep and Goats,Stocks,1997,UNFCCC,1583966.0,A
Netherlands,1749,'F1749,Sheep and Goats,Stocks,1998,UNFCCC,1526051.0,A
Netherlands,1749,'F1749,Sheep and Goats,Stocks,1999,UNFCCC,1553443.0,A
Netherlands,1749,'F1749,Sheep and Goats,Stocks,2000,UNFCCC,1483138.0,A
Netherlands,1749,'F1749,Sheep and Goats,Stocks,2001,UNFCCC,1504903.0,A
Netherlands,1749,'F1749,Sheep and Goats,Stocks,2002,UNFCCC,1438000.0,A
Netherlands,1749,'F1749,Sheep and Goats,Stocks,2003,UNFCCC,1455960.0,A
Netherlands,1749,'F1749,Sheep and Goats,Stocks,2004,UNFCCC,1516068.0,A
Netherlands,1749,'F1749,Sheep and Goats,Stocks,2005,UNFCCC,1652400.0,A
Netherlands,1749,'F1749,Sheep and Goats,Stocks,2006,UNFCCC,1686058.0,A
Netherlands,1749,'F1749,Sheep and Goats,Stocks,2007,UNFCCC,1693357.0,A
Netherlands,1749,'F1749,Sheep and Goats,Stocks,2008,UNFCCC,1567834.0,A
Netherlands,1749,'F1749,Sheep and Goats,Stocks,2009,UNFCCC,1490793.0,A
Netherlands,1749,'F1749,Sheep and Goats,Stocks,2010,UNFCCC,1482328.0,A
Netherlands,1749,'F1749,Sheep and Goats,Stocks,2011,UNFCCC,1468836.0,A
Netherlands,1749,'F1749,Sheep and Goats,Stocks,2012,UNFCCC,1439483.0,A
Netherlands,1749,'F1749,Sheep and Goats,Stocks,2013,UNFCCC,1446111.0,A
Netherlands,1749,'F1749,Sheep and Goats,Stocks,2014,UNFCCC,1390023.0,A
Netherlands,1749,'F1749,Sheep and Goats,Stocks,2015,UNFCCC,1415928.0,A
Netherlands,1749,'F1749,Sheep and Goats,Stocks,2016,UNFCCC,1390831.0,A
Netherlands,1749,'F1749,Sheep and Goats,Stocks,2017,UNFCCC,1425406.0,A
Netherlands,1749,'F1749,Sheep and Goats,Stocks,2018,UNFCCC,1536125.0,A
Netherlands,1749,'F1749,Sheep and Goats,Stocks,2019,UNFCCC,1604893.0,A
Netherlands,1048,'F1048,Swine,Stocks,1990,UNFCCC,13915048.0,A
Netherlands,1048,'F1048,Swine,Stocks,1991,UNFCCC,13216614.0,A
Netherlands,1048,'F1048,Swine,Stocks,1992,UNFCCC,14160402.0,A
Netherlands,1048,'F1048,Swine,Stocks,1993,UNFCCC,14964445.0,A
Netherlands,1048,'F1048,Swine,Stocks,1994,UNFCCC,14565011.0,A
Netherlands,1048,'F1048,Swine,Stocks,1995,UNFCCC,14397463.0,A
Netherlands,1048,'F1048,Swine,Stocks,1996,UNFCCC,14418673.0,A
Netherlands,1048,'F1048,Swine,Stocks,1997,UNFCCC,15189064.0,A
Netherlands,1048,'F1048,Swine,Stocks,1998,UNFCCC,13445866.0,A
Netherlands,1048,'F1048,Swine,Stocks,1999,UNFCCC,13566817.0,A
Netherlands,1048,'F1048,Swine,Stocks,2000,UNFCCC,13117814.0,A
Netherlands,1048,'F1048,Swine,Stocks,2001,UNFCCC,13041649.0,A
Netherlands,1048,'F1048,Swine,Stocks,2002,UNFCCC,11647677.0,A
Netherlands,1048,'F1048,Swine,Stocks,2003,UNFCCC,11169095.0,A
Netherlands,1048,'F1048,Swine,Stocks,2004,UNFCCC,11152500.0,A
Netherlands,1048,'F1048,Swine,Stocks,2005,UNFCCC,11311558.0,A
Netherlands,1048,'F1048,Swine,Stocks,2006,UNFCCC,11355967.0,A
Netherlands,1048,'F1048,Swine,Stocks,2007,UNFCCC,11662654.0,A
Netherlands,1048,'F1048,Swine,Stocks,2008,UNFCCC,12026467.0,A
Netherlands,1048,'F1048,Swine,Stocks,2009,UNFCCC,12186453.0,A
Netherlands,1048,'F1048,Swine,Stocks,2010,UNFCCC,12254972.0,A
Netherlands,1048,'F1048,Swine,Stocks,2011,UNFCCC,12429138.0,A
Netherlands,1048,'F1048,Swine,Stocks,2012,UNFCCC,12233649.0,A
Netherlands,1048,'F1048,Swine,Stocks,2013,UNFCCC,12212303.0,A
Netherlands,1048,'F1048,Swine,Stocks,2014,UNFCCC,12238120.0,A
Netherlands,1048,'F1048,Swine,Stocks,2015,UNFCCC,12602888.0,A
Netherlands,1048,'F1048,Swine,Stocks,2016,UNFCCC,12478594.0,A
Netherlands,1048,'F1048,Swine,Stocks,2017,UNFCCC,12400699.0,A
Netherlands,1048,'F1048,Swine,Stocks,2018,UNFCCC,12390672.0,A
Netherlands,1048,'F1048,Swine,Stocks,2019,UNFCCC,12214239.0,A
New Zealand,1126,'02121.01,Camels,Stocks,1990,UNFCCC,397.0,A
New Zealand,1126,'02121.01,Camels,Stocks,1991,UNFCCC,498.0,A
New Zealand,1126,'02121.01,Camels,Stocks,1992,UNFCCC,630.0,A
New Zealand,1126,'02121.01,Camels,Stocks,1993,UNFCCC,752.0,A
New Zealand,1126,'02121.01,Camels,Stocks,1994,UNFCCC,859.0,A
New Zealand,1126,'02121.01,Camels,Stocks,1995,UNFCCC,1032.0,A
New Zealand,1126,'02121.01,Camels,Stocks,1996,UNFCCC,1234.0,A
New Zealand,1126,'02121.01,Camels,Stocks,1997,UNFCCC,1427.0,A
New Zealand,1126,'02121.01,Camels,Stocks,1998,UNFCCC,1706.0,A
New Zealand,1126,'02121.01,Camels,Stocks,1999,UNFCCC,2142.0,A
New Zealand,1126,'02121.01,Camels,Stocks,2000,UNFCCC,2677.0,A
New Zealand,1126,'02121.01,Camels,Stocks,2001,UNFCCC,3434.0,A
New Zealand,1126,'02121.01,Camels,Stocks,2002,UNFCCC,4356.0,A
New Zealand,1126,'02121.01,Camels,Stocks,2003,UNFCCC,6091.0,A
New Zealand,1126,'02121.01,Camels,Stocks,2004,UNFCCC,7811.0,A
New Zealand,1126,'02121.01,Camels,Stocks,2005,UNFCCC,10337.0,A
New Zealand,1126,'02121.01,Camels,Stocks,2006,UNFCCC,12586.0,A
New Zealand,1126,'02121.01,Camels,Stocks,2007,UNFCCC,14794.0,A
New Zealand,1126,'02121.01,Camels,Stocks,2008,UNFCCC,15334.0,A
New Zealand,1126,'02121.01,Camels,Stocks,2009,UNFCCC,15887.0,A
New Zealand,1126,'02121.01,Camels,Stocks,2010,UNFCCC,15224.0,A
New Zealand,1126,'02121.01,Camels,Stocks,2011,UNFCCC,14122.0,A
New Zealand,1126,'02121.01,Camels,Stocks,2012,UNFCCC,14168.0,A
New Zealand,1126,'02121.01,Camels,Stocks,2013,UNFCCC,14523.0,A
New Zealand,1126,'02121.01,Camels,Stocks,2014,UNFCCC,15804.0,A
New Zealand,1126,'02121.01,Camels,Stocks,2015,UNFCCC,8091.0,A
New Zealand,1126,'02121.01,Camels,Stocks,2016,UNFCCC,8127.0,A
New Zealand,1126,'02121.01,Camels,Stocks,2017,UNFCCC,9649.0,A
New Zealand,1126,'02121.01,Camels,Stocks,2018,UNFCCC,8619.0,A
New Zealand,1126,'02121.01,Camels,Stocks,2019,UNFCCC,10185.0,A
New Zealand,960,'F0960,"Cattle, dairy",Stocks,1990,UNFCCC,3440816.0,A
New Zealand,960,'F0960,"Cattle, dairy",Stocks,1991,UNFCCC,3429430.0,A
New Zealand,960,'F0960,"Cattle, dairy",Stocks,1992,UNFCCC,3467826.0,A
New Zealand,960,'F0960,"Cattle, dairy",Stocks,1993,UNFCCC,3550140.0,A
New Zealand,960,'F0960,"Cattle, dairy",Stocks,1994,UNFCCC,3839184.0,A
New Zealand,960,'F0960,"Cattle, dairy",Stocks,1995,UNFCCC,4089818.0,A
New Zealand,960,'F0960,"Cattle, dairy",Stocks,1996,UNFCCC,4165098.0,A
New Zealand,960,'F0960,"Cattle, dairy",Stocks,1997,UNFCCC,4255997.0,A
New Zealand,960,'F0960,"Cattle, dairy",Stocks,1998,UNFCCC,4344001.0,A
New Zealand,960,'F0960,"Cattle, dairy",Stocks,1999,UNFCCC,4316408.0,A
New Zealand,960,'F0960,"Cattle, dairy",Stocks,2000,UNFCCC,4598135.0,A
New Zealand,960,'F0960,"Cattle, dairy",Stocks,2001,UNFCCC,4879864.0,A
New Zealand,960,'F0960,"Cattle, dairy",Stocks,2002,UNFCCC,5161589.0,A
New Zealand,960,'F0960,"Cattle, dairy",Stocks,2003,UNFCCC,5101601.0,A
New Zealand,960,'F0960,"Cattle, dairy",Stocks,2004,UNFCCC,5152491.0,A
New Zealand,960,'F0960,"Cattle, dairy",Stocks,2005,UNFCCC,5087178.0,A
New Zealand,960,'F0960,"Cattle, dairy",Stocks,2006,UNFCCC,5169557.0,A
New Zealand,960,'F0960,"Cattle, dairy",Stocks,2007,UNFCCC,5260850.0,A
New Zealand,960,'F0960,"Cattle, dairy",Stocks,2008,UNFCCC,5578440.0,A
New Zealand,960,'F0960,"Cattle, dairy",Stocks,2009,UNFCCC,5860775.0,A
New Zealand,960,'F0960,"Cattle, dairy",Stocks,2010,UNFCCC,5915451.0,A
New Zealand,960,'F0960,"Cattle, dairy",Stocks,2011,UNFCCC,6174503.0,A
New Zealand,960,'F0960,"Cattle, dairy",Stocks,2012,UNFCCC,6445681.0,A
New Zealand,960,'F0960,"Cattle, dairy",Stocks,2013,UNFCCC,6483601.0,A
New Zealand,960,'F0960,"Cattle, dairy",Stocks,2014,UNFCCC,6698326.0,A
New Zealand,960,'F0960,"Cattle, dairy",Stocks,2015,UNFCCC,6485536.0,A
New Zealand,960,'F0960,"Cattle, dairy",Stocks,2016,UNFCCC,6618799.0,A
New Zealand,960,'F0960,"Cattle, dairy",Stocks,2017,UNFCCC,6522289.0,A
New Zealand,960,'F0960,"Cattle, dairy",Stocks,2018,UNFCCC,6385930.0,A
New Zealand,960,'F0960,"Cattle, dairy",Stocks,2019,UNFCCC,6260894.0,A
New Zealand,961,'F0961,"Cattle, non-dairy",Stocks,1990,UNFCCC,4593159.0,A
New Zealand,961,'F0961,"Cattle, non-dairy",Stocks,1991,UNFCCC,4670569.0,A
New Zealand,961,'F0961,"Cattle, non-dairy",Stocks,1992,UNFCCC,4676496.0,A
New Zealand,961,'F0961,"Cattle, non-dairy",Stocks,1993,UNFCCC,4757961.0,A
New Zealand,961,'F0961,"Cattle, non-dairy",Stocks,1994,UNFCCC,5047848.0,A
New Zealand,961,'F0961,"Cattle, non-dairy",Stocks,1995,UNFCCC,5182508.0,A
New Zealand,961,'F0961,"Cattle, non-dairy",Stocks,1996,UNFCCC,4852178.0,A
New Zealand,961,'F0961,"Cattle, non-dairy",Stocks,1997,UNFCCC,4806000.0,A
New Zealand,961,'F0961,"Cattle, non-dairy",Stocks,1998,UNFCCC,4431999.0,A
New Zealand,961,'F0961,"Cattle, non-dairy",Stocks,1999,UNFCCC,4643704.0,A
New Zealand,961,'F0961,"Cattle, non-dairy",Stocks,2000,UNFCCC,4594030.0,A
New Zealand,961,'F0961,"Cattle, non-dairy",Stocks,2001,UNFCCC,4544353.0,A
New Zealand,961,'F0961,"Cattle, non-dairy",Stocks,2002,UNFCCC,4491281.0,A
New Zealand,961,'F0961,"Cattle, non-dairy",Stocks,2003,UNFCCC,4626618.0,A
New Zealand,961,'F0961,"Cattle, non-dairy",Stocks,2004,UNFCCC,4447399.0,A
New Zealand,961,'F0961,"Cattle, non-dairy",Stocks,2005,UNFCCC,4423626.0,A
New Zealand,961,'F0961,"Cattle, non-dairy",Stocks,2006,UNFCCC,4439136.0,A
New Zealand,961,'F0961,"Cattle, non-dairy",Stocks,2007,UNFCCC,4393618.0,A
New Zealand,961,'F0961,"Cattle, non-dairy",Stocks,2008,UNFCCC,4136875.0,A
New Zealand,961,'F0961,"Cattle, non-dairy",Stocks,2009,UNFCCC,4100717.0,A
New Zealand,961,'F0961,"Cattle, non-dairy",Stocks,2010,UNFCCC,3948518.0,A
New Zealand,961,'F0961,"Cattle, non-dairy",Stocks,2011,UNFCCC,3846415.0,A
New Zealand,961,'F0961,"Cattle, non-dairy",Stocks,2012,UNFCCC,3734412.0,A
New Zealand,961,'F0961,"Cattle, non-dairy",Stocks,2013,UNFCCC,3698522.0,A
New Zealand,961,'F0961,"Cattle, non-dairy",Stocks,2014,UNFCCC,3669861.0,A
New Zealand,961,'F0961,"Cattle, non-dairy",Stocks,2015,UNFCCC,3547231.0,A
New Zealand,961,'F0961,"Cattle, non-dairy",Stocks,2016,UNFCCC,3533054.0,A
New Zealand,961,'F0961,"Cattle, non-dairy",Stocks,2017,UNFCCC,3616092.0,A
New Zealand,961,'F0961,"Cattle, non-dairy",Stocks,2018,UNFCCC,3721261.0,A
New Zealand,961,'F0961,"Cattle, non-dairy",Stocks,2019,UNFCCC,3889997.0,A
New Zealand,1016,'02123,Goats,Stocks,1990,UNFCCC,1062900.0,A
New Zealand,1016,'02123,Goats,Stocks,1991,UNFCCC,792580.0,A
New Zealand,1016,'02123,Goats,Stocks,1992,UNFCCC,532800.0,A
New Zealand,1016,'02123,Goats,Stocks,1993,UNFCCC,352860.0,A
New Zealand,1016,'02123,Goats,Stocks,1994,UNFCCC,283500.0,A
New Zealand,1016,'02123,Goats,Stocks,1995,UNFCCC,336800.0,A
New Zealand,1016,'02123,Goats,Stocks,1996,UNFCCC,227900.0,A
New Zealand,1016,'02123,Goats,Stocks,1997,UNFCCC,228000.0,A
New Zealand,1016,'02123,Goats,Stocks,1998,UNFCCC,228000.0,A
New Zealand,1016,'02123,Goats,Stocks,1999,UNFCCC,186400.0,A
New Zealand,1016,'02123,Goats,Stocks,2000,UNFCCC,175295.0,A
New Zealand,1016,'02123,Goats,Stocks,2001,UNFCCC,164189.0,A
New Zealand,1016,'02123,Goats,Stocks,2002,UNFCCC,153084.0,A
New Zealand,1016,'02123,Goats,Stocks,2003,UNFCCC,179435.0,A
New Zealand,1016,'02123,Goats,Stocks,2004,UNFCCC,141206.0,A
New Zealand,1016,'02123,Goats,Stocks,2005,UNFCCC,136120.0,A
New Zealand,1016,'02123,Goats,Stocks,2006,UNFCCC,131033.0,A
New Zealand,1016,'02123,Goats,Stocks,2007,UNFCCC,111981.0,A
New Zealand,1016,'02123,Goats,Stocks,2008,UNFCCC,95731.0,A
New Zealand,1016,'02123,Goats,Stocks,2009,UNFCCC,82229.0,A
New Zealand,1016,'02123,Goats,Stocks,2010,UNFCCC,95281.0,A
New Zealand,1016,'02123,Goats,Stocks,2011,UNFCCC,85970.0,A
New Zealand,1016,'02123,Goats,Stocks,2012,UNFCCC,90096.0,A
New Zealand,1016,'02123,Goats,Stocks,2013,UNFCCC,79977.0,A
New Zealand,1016,'02123,Goats,Stocks,2014,UNFCCC,97370.0,A
New Zealand,1016,'02123,Goats,Stocks,2015,UNFCCC,74718.0,A
New Zealand,1016,'02123,Goats,Stocks,2016,UNFCCC,112385.0,A
New Zealand,1016,'02123,Goats,Stocks,2017,UNFCCC,98812.0,A
New Zealand,1016,'02123,Goats,Stocks,2018,UNFCCC,88828.0,A
New Zealand,1016,'02123,Goats,Stocks,2019,UNFCCC,93606.0,A
New Zealand,1096,'02131,Horses,Stocks,1990,UNFCCC,94000.0,A
New Zealand,1096,'02131,Horses,Stocks,1991,UNFCCC,90000.0,A
New Zealand,1096,'02131,Horses,Stocks,1992,UNFCCC,87900.0,A
New Zealand,1096,'02131,Horses,Stocks,1993,UNFCCC,87200.0,A
New Zealand,1096,'02131,Horses,Stocks,1994,UNFCCC,67800.0,A
New Zealand,1096,'02131,Horses,Stocks,1995,UNFCCC,68600.0,A
New Zealand,1096,'02131,Horses,Stocks,1996,UNFCCC,67700.0,A
New Zealand,1096,'02131,Horses,Stocks,1997,UNFCCC,69059.0,A
New Zealand,1096,'02131,Horses,Stocks,1998,UNFCCC,70419.0,A
New Zealand,1096,'02131,Horses,Stocks,1999,UNFCCC,71778.0,A
New Zealand,1096,'02131,Horses,Stocks,2000,UNFCCC,73137.0,A
New Zealand,1096,'02131,Horses,Stocks,2001,UNFCCC,74497.0,A
New Zealand,1096,'02131,Horses,Stocks,2002,UNFCCC,75856.0,A
New Zealand,1096,'02131,Horses,Stocks,2003,UNFCCC,80397.0,A
New Zealand,1096,'02131,Horses,Stocks,2004,UNFCCC,76918.0,A
New Zealand,1096,'02131,Horses,Stocks,2005,UNFCCC,72847.0,A
New Zealand,1096,'02131,Horses,Stocks,2006,UNFCCC,67679.0,A
New Zealand,1096,'02131,Horses,Stocks,2007,UNFCCC,66215.0,A
New Zealand,1096,'02131,Horses,Stocks,2008,UNFCCC,62511.0,A
New Zealand,1096,'02131,Horses,Stocks,2009,UNFCCC,65149.0,A
New Zealand,1096,'02131,Horses,Stocks,2010,UNFCCC,64105.0,A
New Zealand,1096,'02131,Horses,Stocks,2011,UNFCCC,56505.0,A
New Zealand,1096,'02131,Horses,Stocks,2012,UNFCCC,56878.0,A
New Zealand,1096,'02131,Horses,Stocks,2013,UNFCCC,57427.0,A
New Zealand,1096,'02131,Horses,Stocks,2014,UNFCCC,51611.0,A
New Zealand,1096,'02131,Horses,Stocks,2015,UNFCCC,40935.0,A
New Zealand,1096,'02131,Horses,Stocks,2016,UNFCCC,48801.0,A
New Zealand,1096,'02131,Horses,Stocks,2017,UNFCCC,43684.0,A
New Zealand,1096,'02131,Horses,Stocks,2018,UNFCCC,40525.0,A
New Zealand,1096,'02131,Horses,Stocks,2019,UNFCCC,38445.0,A
New Zealand,976,'02122,Sheep,Stocks,1990,UNFCCC,57852192.0,A
New Zealand,976,'02122,Sheep,Stocks,1991,UNFCCC,55161643.0,A
New Zealand,976,'02122,Sheep,Stocks,1992,UNFCCC,52568393.0,A
New Zealand,976,'02122,Sheep,Stocks,1993,UNFCCC,50298361.0,A
New Zealand,976,'02122,Sheep,Stocks,1994,UNFCCC,49466054.0,A
New Zealand,976,'02122,Sheep,Stocks,1995,UNFCCC,48816271.0,A
New Zealand,976,'02122,Sheep,Stocks,1996,UNFCCC,47393907.0,A
New Zealand,976,'02122,Sheep,Stocks,1997,UNFCCC,46834000.0,A
New Zealand,976,'02122,Sheep,Stocks,1998,UNFCCC,45956000.0,A
New Zealand,976,'02122,Sheep,Stocks,1999,UNFCCC,45679891.0,A
New Zealand,976,'02122,Sheep,Stocks,2000,UNFCCC,43643874.0,A
New Zealand,976,'02122,Sheep,Stocks,2001,UNFCCC,41607855.0,A
New Zealand,976,'02122,Sheep,Stocks,2002,UNFCCC,39571837.0,A
New Zealand,976,'02122,Sheep,Stocks,2003,UNFCCC,39552113.0,A
New Zealand,976,'02122,Sheep,Stocks,2004,UNFCCC,39271137.0,A
New Zealand,976,'02122,Sheep,Stocks,2005,UNFCCC,39879668.0,A
New Zealand,976,'02122,Sheep,Stocks,2006,UNFCCC,40081594.0,A
New Zealand,976,'02122,Sheep,Stocks,2007,UNFCCC,38460477.0,A
New Zealand,976,'02122,Sheep,Stocks,2008,UNFCCC,34087864.0,A
New Zealand,976,'02122,Sheep,Stocks,2009,UNFCCC,32383589.0,A
New Zealand,976,'02122,Sheep,Stocks,2010,UNFCCC,32562612.0,A
New Zealand,976,'02122,Sheep,Stocks,2011,UNFCCC,31132329.0,A
New Zealand,976,'02122,Sheep,Stocks,2012,UNFCCC,31262715.0,A
New Zealand,976,'02122,Sheep,Stocks,2013,UNFCCC,30786761.0,A
New Zealand,976,'02122,Sheep,Stocks,2014,UNFCCC,29803402.0,A
New Zealand,976,'02122,Sheep,Stocks,2015,UNFCCC,29120827.0,A
New Zealand,976,'02122,Sheep,Stocks,2016,UNFCCC,27583673.0,A
New Zealand,976,'02122,Sheep,Stocks,2017,UNFCCC,27526537.0,A
New Zealand,976,'02122,Sheep,Stocks,2018,UNFCCC,27295749.0,A
New Zealand,976,'02122,Sheep,Stocks,2019,UNFCCC,26821846.0,A
New Zealand,1757,'F1757,Cattle,Stocks,1990,UNFCCC,8033975.0,A
New Zealand,1757,'F1757,Cattle,Stocks,1991,UNFCCC,8099999.0,A
New Zealand,1757,'F1757,Cattle,Stocks,1992,UNFCCC,8144322.0,A
New Zealand,1757,'F1757,Cattle,Stocks,1993,UNFCCC,8308101.0,A
New Zealand,1757,'F1757,Cattle,Stocks,1994,UNFCCC,8887032.0,A
New Zealand,1757,'F1757,Cattle,Stocks,1995,UNFCCC,9272326.0,A
New Zealand,1757,'F1757,Cattle,Stocks,1996,UNFCCC,9017276.0,A
New Zealand,1757,'F1757,Cattle,Stocks,1997,UNFCCC,9061997.0,A
New Zealand,1757,'F1757,Cattle,Stocks,1998,UNFCCC,8776000.0,A
New Zealand,1757,'F1757,Cattle,Stocks,1999,UNFCCC,8960112.0,A
New Zealand,1757,'F1757,Cattle,Stocks,2000,UNFCCC,9192165.0,A
New Zealand,1757,'F1757,Cattle,Stocks,2001,UNFCCC,9424217.0,A
New Zealand,1757,'F1757,Cattle,Stocks,2002,UNFCCC,9652870.0,A
New Zealand,1757,'F1757,Cattle,Stocks,2003,UNFCCC,9728219.0,A
New Zealand,1757,'F1757,Cattle,Stocks,2004,UNFCCC,9599890.0,A
New Zealand,1757,'F1757,Cattle,Stocks,2005,UNFCCC,9510804.0,A
New Zealand,1757,'F1757,Cattle,Stocks,2006,UNFCCC,9608693.0,A
New Zealand,1757,'F1757,Cattle,Stocks,2007,UNFCCC,9654468.0,A
New Zealand,1757,'F1757,Cattle,Stocks,2008,UNFCCC,9715315.0,A
New Zealand,1757,'F1757,Cattle,Stocks,2009,UNFCCC,9961492.0,A
New Zealand,1757,'F1757,Cattle,Stocks,2010,UNFCCC,9863969.0,A
New Zealand,1757,'F1757,Cattle,Stocks,2011,UNFCCC,10020918.0,A
New Zealand,1757,'F1757,Cattle,Stocks,2012,UNFCCC,10180093.0,A
New Zealand,1757,'F1757,Cattle,Stocks,2013,UNFCCC,10182123.0,A
New Zealand,1757,'F1757,Cattle,Stocks,2014,UNFCCC,10368187.0,A
New Zealand,1757,'F1757,Cattle,Stocks,2015,UNFCCC,10032767.0,A
New Zealand,1757,'F1757,Cattle,Stocks,2016,UNFCCC,10151853.0,A
New Zealand,1757,'F1757,Cattle,Stocks,2017,UNFCCC,10138381.0,A
New Zealand,1757,'F1757,Cattle,Stocks,2018,UNFCCC,10107191.0,A
New Zealand,1757,'F1757,Cattle,Stocks,2019,UNFCCC,10150891.0,A
New Zealand,1759,'F1759,Mules and Asses,Stocks,1990,UNFCCC,141.0,A
New Zealand,1759,'F1759,Mules and Asses,Stocks,1991,UNFCCC,141.0,A
New Zealand,1759,'F1759,Mules and Asses,Stocks,1992,UNFCCC,141.0,A
New Zealand,1759,'F1759,Mules and Asses,Stocks,1993,UNFCCC,141.0,A
New Zealand,1759,'F1759,Mules and Asses,Stocks,1994,UNFCCC,141.0,A
New Zealand,1759,'F1759,Mules and Asses,Stocks,1995,UNFCCC,141.0,A
New Zealand,1759,'F1759,Mules and Asses,Stocks,1996,UNFCCC,141.0,A
New Zealand,1759,'F1759,Mules and Asses,Stocks,1997,UNFCCC,141.0,A
New Zealand,1759,'F1759,Mules and Asses,Stocks,1998,UNFCCC,141.0,A
New Zealand,1759,'F1759,Mules and Asses,Stocks,1999,UNFCCC,141.0,A
New Zealand,1759,'F1759,Mules and Asses,Stocks,2000,UNFCCC,141.0,A
New Zealand,1759,'F1759,Mules and Asses,Stocks,2001,UNFCCC,141.0,A
New Zealand,1759,'F1759,Mules and Asses,Stocks,2002,UNFCCC,141.0,A
New Zealand,1759,'F1759,Mules and Asses,Stocks,2003,UNFCCC,141.0,A
New Zealand,1759,'F1759,Mules and Asses,Stocks,2004,UNFCCC,141.0,A
New Zealand,1759,'F1759,Mules and Asses,Stocks,2005,UNFCCC,141.0,A
New Zealand,1759,'F1759,Mules and Asses,Stocks,2006,UNFCCC,141.0,A
New Zealand,1759,'F1759,Mules and Asses,Stocks,2007,UNFCCC,141.0,A
New Zealand,1759,'F1759,Mules and Asses,Stocks,2008,UNFCCC,141.0,A
New Zealand,1759,'F1759,Mules and Asses,Stocks,2009,UNFCCC,141.0,A
New Zealand,1759,'F1759,Mules and Asses,Stocks,2010,UNFCCC,141.0,A
New Zealand,1759,'F1759,Mules and Asses,Stocks,2011,UNFCCC,141.0,A
New Zealand,1759,'F1759,Mules and Asses,Stocks,2012,UNFCCC,141.0,A
New Zealand,1759,'F1759,Mules and Asses,Stocks,2013,UNFCCC,141.0,A
New Zealand,1759,'F1759,Mules and Asses,Stocks,2014,UNFCCC,141.0,A
New Zealand,1759,'F1759,Mules and Asses,Stocks,2015,UNFCCC,141.0,A
New Zealand,1759,'F1759,Mules and Asses,Stocks,2016,UNFCCC,141.0,A
New Zealand,1759,'F1759,Mules and Asses,Stocks,2017,UNFCCC,141.0,A
New Zealand,1759,'F1759,Mules and Asses,Stocks,2018,UNFCCC,141.0,A
New Zealand,1759,'F1759,Mules and Asses,Stocks,2019,UNFCCC,141.0,A
New Zealand,1749,'F1749,Sheep and Goats,Stocks,1990,UNFCCC,58915092.0,A
