animals,month,unit,geo\time	2022 	2021 	2020 	2019 	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 	1991 	1990 	1989 	1988 	1987 	1986 	1985 	1984 	1983 	1982 	1981 	1980 	1979 	1978 	1977 	1976 	1975 	1974 	1973 	1972 	1971 	1970 	1969 	1968 	1967 	1966 	1965 	1964 	1963 	1962 	1961 	1960 	1959 
A2220B,M05_M06,THS_HD,EU15	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2187.43 	2159.14 	2278.97 	2231.86 	2360.61 	2403.04 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M05_M06,THS_HD,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10.53 	9.51 	9.27 	9.40 	9.70 	10.47 	9.90 	10.00 	10.90 	11.20 	14.70 	17.00 	19.50 	19.20 	20.10 	19.80 	22.20 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M05_M06,THS_HD,FR	: 	418.00 	429.25 	401.77 	421.83 	448.56 	441.61 	443.00 	425.50 	429.30 	460.40 	542.70 	463.10 	559.60 	558.40 	321.10 	315.42 	317.54 	310.19 	334.14 	386.53 	362.94 	322.82 	317.00 	319.00 	307.00 	396.00 	339.90 	361.40 	362.00 	387.00 	461.00 	417.00 	430.00 	525.20 	586.80 	625.10 	629.70 	590.60 	557.30 	583.00 	590.00 	587.50 	461.80 	459.10 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M05_M06,THS_HD,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10.00 	11.00 	9.00 	10.00 	8.00 	8.00 	11.00 	12.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M05_M06,THS_HD,IE	: 	437.19 	424.77 	420.37 	433.96 	410.50 	400.72 	357.93 	359.92 	347.72 	310.42 	308.32 	334.44 	347.32 	325.40 	339.17 	344.55 	341.69 	344.90 	361.22 	368.91 	367.00 	380.40 	431.00 	430.10 	386.40 	365.20 	375.20 	386.90 	398.40 	422.40 	499.60 	464.60 	442.30 	429.80 	431.00 	425.40 	414.60 	400.10 	392.80 	382.30 	389.20 	398.00 	464.70 	469.00 	455.80 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M05_M06,THS_HD,IS	: 	1.50 e	1.50 e	1.48 	: 	: d	0.00 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M05_M06,THS_HD,IT	233.55 	234.51 	221.46 	209.58 	231.99 	237.92 	232.37 	190.73 	193.56 	213.55 	191.28 	221.30 	230.32 	223.30 	216.46 	204.39 	165.76 	164.59 	169.00 	178.00 	160.00 	164.00 	160.00 	165.00 	164.00 	140.00 	157.00 	154.00 	179.00 	166.00 	172.40 	169.00 	202.30 	141.90 	183.90 	185.00 	185.40 	196.50 	206.50 	173.00 	168.30 	163.40 	156.60 	160.50 	157.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M05_M06,THS_HD,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16.30 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M05_M06,THS_HD,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.02 	1.66 	1.84 	2.50 	2.78 	2.78 	3.00 	3.08 	3.05 	2.98 	2.92 	2.32 	2.74 	3.14 	3.88 	3.31 	3.49 	3.98 	4.08 	3.70 	3.87 	4.28 	5.34 	4.98 	4.40 	4.50 	3.85 	4.47 	4.89 	4.79 	4.63 	5.00 	5.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M05_M06,THS_HD,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.30 	: 	4.80 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M05_M06,THS_HD,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M05_M06,THS_HD,NL	32.94 	32.44 	28.45 	27.31 	27.28 	24.87 	29.87 	35.15 	33.00 	38.00 	40.00 	40.00 	40.00 	40.00 	44.00 	41.00 	44.00 	37.00 	34.00 	38.27 	41.00 	43.00 	45.00 	41.00 	50.00 	54.00 	60.00 	67.00 	70.00 	79.00 	77.40 	70.37 	57.00 	45.23 	32.79 	30.15 	28.00 	24.00 	23.00 	16.00 	19.00 	31.00 	30.00 	29.10 	32.00 	35.00 	38.00 	42.00 	26.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M05_M06,THS_HD,PL	: 	46.00 	58.00 	57.00 	56.00 	61.00 	57.00 	54.92 	37.79 	43.19 	76.72 	71.83 	64.56 	63.33 	62.62 	68.71 	71.13 	63.67 	66.02 	72.40 	48.36 	84.86 	105.20 	128.60 	124.10 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M05_M06,THS_HD,PT	: 	16.75 	17.86 	17.46 	18.76 	19.20 	16.87 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	23.60 	23.60 	24.70 	24.64 	23.52 	23.00 	25.00 	27.00 	20.00 	21.00 	25.16 	21.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M05_M06,THS_HD,RO	: 	13.60 	10.20 	9.50 	13.90 	13.30 	12.00 	13.40 	13.40 	11.10 	11.10 	15.50 	16.20 	19.60 	19.60 	19.50 	17.14 	13.60 	17.34 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M05_M06,THS_HD,SE	: 	25.61 	22.78 	22.80 	22.68 	23.10 	24.11 	24.97 	28.39 	29.10 	28.37 	28.46 	33.37 	28.75 	28.58 	29.65 	29.65 	30.00 	29.60 	30.08 	31.80 	32.10 	32.90 	29.20 	29.40 	27.90 	24.80 	24.80 	25.00 	25.00 	26.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M05_M06,THS_HD,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6.48 	9.76 	12.96 	13.42 	13.60 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M05_M06,THS_HD,TR	180.99 	238.76 	242.79 	234.29 	71.84 e	59.08 e	55.15 e	57.13 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M05_M06,THS_HD,UK	: 	: 	641.00 	646.00 	649.00 	659.00 	649.00 	621.00 	618.00 	642.00 	635.00 	623.00 	630.00 	650.00 	669.00 	701.00 	791.59 	769.38 	724.97 	715.53 	711.38 	709.72 	774.60 	773.75 	750.39 	754.66 	788.90 	793.92 	838.28 	844.21 	931.04 	904.89 	883.41 	834.10 	841.77 	907.28 	903.54 	931.25 	951.13 	940.55 	900.68 	874.75 	899.30 	883.49 	913.17 	875.49 	835.00 	943.00 	743.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M12,THS_HD,AL	: 	2.33 	2.89 	5.02 	7.10 	7.14 	4.97 p	5.06 e	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M12,THS_HD,AT	: 	79.96 	79.53 	78.10 	76.63 	81.43 	79.47 	78.55 	77.49 	79.31 	79.86 	82.85 	86.98 	77.37 	64.98 	54.05 	42.97 	32.30 	32.44 	34.98 	33.38 	32.91 	32.58 	31.27 	33.49 	36.38 	37.88 	34.53 	37.22 	37.41 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M12,THS_HD,BA	: 	: 	9.00 e	9.00 e	26.00 e	21.00 e	9.00 e	9.00 e	10.00 e	9.00 e	10.00 e	5.00 e	6.00 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M12,THS_HD,BE	: 	17.93 	18.65 	18.74 	18.70 	19.37 	20.35 	8.13 	8.74 	9.52 	10.07 	11.61 	12.39 	14.51 	14.42 	14.48 	15.32 	15.60 	16.14 	14.89 	19.42 	20.96 	44.62 	73.87 	75.29 	75.29 	86.20 	62.18 	60.45 	81.78 	85.26 	92.87 	89.38 	59.22 	56.28 	84.32 	87.98 	96.47 	93.66 	90.00 	91.26 	93.77 	97.63 	105.20 	108.10 	115.25 	115.00 	129.00 	142.00 	88.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M12,THS_HD,BG	: 	11.19 	9.28 	7.89 	7.47 	6.55 	5.89 	8.76 	6.47 	15.66 	6.63 	7.36 	5.20 	6.53 	8.43 	7.66 	5.54 	6.79 	7.75 	12.57 	9.10 	5.50 	7.90 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M12,THS_HD,CH	: 	39.55 	38.45 	41.00 	38.58 	36.65 	37.48 	37.31 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M12,THS_HD,CY	: 	0.15 	0.14 	0.04 	0.09 	0.04 	0.09 	0.07 	0.12 	0.12 	0.19 	0.12 	0.02 	0.10 	0.07 	0.15 	1.02 	0.17 	0.30 	0.12 	0.13 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M12,THS_HD,CZ	: 	7.13 	11.17 	10.55 	13.23 	8.70 	7.67 	6.29 	6.35 	6.20 	6.36 	6.13 	6.52 	9.13 	6.16 	7.34 	6.50 	5.90 	7.90 	7.00 	7.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M12,THS_HD,DE	: 	195.45 	188.56 	194.54 	182.37 	183.72 	176.82 	169.11 	162.54 	163.99 	169.24 	167.39 	159.13 	152.46 	152.54 	199.95 	199.61 	191.83 	185.55 	203.87 	233.42 	262.21 	265.73 	244.22 	254.63 	252.88 	260.60 	262.36 	257.44 	305.20 	338.61 	468.54 b	322.89 	319.19 	308.08 	380.96 	364.22 	366.01 	335.94 	284.88 	286.07 	315.14 	306.39 	291.90 	302.71 	294.00 	264.00 	288.00 	312.00 	292.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M12,THS_HD,DK	: 	48.00 	40.00 	40.00 	40.00 	32.00 	26.00 	26.00 	25.00 	25.00 	25.00 	25.00 	25.00 	25.00 	25.00 	14.00 	14.00 	14.00 	14.00 	14.00 	14.00 	14.00 	14.00 	14.00 	14.00 	14.00 	14.00 	14.00 	14.00 	14.00 	14.00 	14.00 	14.00 	14.00 	14.00 	14.00 	14.00 	14.00 	14.00 	14.00 	14.00 	14.00 	14.00 	18.00 	21.00 	19.00 	19.00 	30.00 	29.00 	6.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M12,THS_HD,EE	: 	1.30 	1.30 	1.40 	1.40 	1.30 	1.50 	1.50 	1.90 	1.50 	1.40 	1.40 	1.40 	1.40 	1.40 	1.40 	1.40 	1.10 	1.10 	1.70 	2.20 	3.60 	1.10 	1.80 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M12,THS_HD,EL	: 	12.00 	18.00 	8.00 	10.00 	11.00 	10.00 	12.00 	11.00 	17.00 	13.00 	15.00 	14.00 	13.00 	15.00 	16.00 	14.63 	11.81 	13.00 	14.00 	12.00 	9.00 	8.00 	12.00 	6.00 	7.00 	11.00 	7.00 	6.48 	11.00 	14.00 	13.00 	14.00 	9.00 	17.00 	12.00 	10.00 	10.64 	6.98 	14.00 	11.00 	12.47 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M12,THS_HD,ES	: 	195.50 p	133.60 p	134.90 	126.45 	119.33 	113.03 	132.11 	123.92 	125.87 	136.44 	130.48 	96.00 	83.12 	91.67 	91.06 	116.00 	102.13 	118.13 	71.63 	66.83 	55.61 	52.43 	34.00 	53.00 	41.00 	37.00 	34.00 	33.00 	37.00 	30.23 	35.61 	24.97 	38.28 	47.37 	61.59 	53.67 	142.10 	154.78 	162.00 	117.00 	114.00 	117.00 	121.00 	122.00 	121.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M12,THS_HD,EU15	: 	: 	: 	2194.84 	2234.31 	2213.07 	2151.75 	2117.26 	2057.95 	2033.07 	2079.68 	2183.50 	2228.83 b	2171.41 	2238.33 	1976.02 	1992.07 	2022.05 	1826.97 	1784.75 	1908.33 	1978.12 	2099.05 	2013.18 	1979.25 	1968.26 	1951.26 	1980.29 	2062.91 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M12,THS_HD,EU25	: 	: 	: 	2307.96 	2347.31 	2310.12 	2257.39 	2219.76 	2139.84 	2114.57 	2180.13 	2274.56 	2333.50 b	2265.71 	2334.13 	2074.08 	2095.32 	2122.34 	1925.92 	1889.45 	2010.94 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M12,THS_HD,EU27_2007	: 	: 	: 	2330.95 	2362.88 	2333.17 	2275.79 	2240.42 	2157.70 	2140.33 	2199.26 	2294.13 	2352.90 b	2296.04 	2369.66 	2108.84 	2126.37 	2147.13 	1950.37 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M12,THS_HD,EU27_2020	: 	1904.12 p	1922.13 	1724.95 	1745.88 	1715.17 	1653.79 	1632.42 	1570.70 	1535.33 	1591.26 	1723.23 	1750.90 b	1680.04 	1724.76 	1432.57 	1420.57 	1385.15 	1270.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M12,THS_HD,EU28	: 	: 	: 	2339.95 	2370.88 	2340.17 	2282.79 	2247.42 	2166.70 	2147.33 	2206.26 	2300.23 	2358.90 b	2304.04 	2374.76 	2113.57 	2129.57 	2149.15 	1955.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M12,THS_HD,FI	: 	20.12 	18.33 	17.81 	17.40 	14.89 	15.18 	13.20 	12.03 	11.89 	10.81 	8.96 	9.08 	9.60 	9.55 	8.24 	9.42 	9.04 	9.12 	9.73 	10.24 	8.86 	9.00 	10.40 	11.60 	13.40 	14.60 	18.30 	15.80 	18.30 	20.20 	23.90 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M12,THS_HD,FR	: 	397.69 p	468.59 d	308.13 e	390.98 	395.39 	388.18 	385.61 	373.93 	376.36 	426.00 	497.00 	544.00 	518.00 	569.00 	280.00 	259.00 	258.54 	268.00 	266.00 	324.00 	405.05 	392.88 	265.22 	255.56 	273.50 	281.50 	297.50 	314.90 	323.00 	360.00 	392.00 	438.00 	340.61 	340.00 	520.50 	585.40 	489.10 	467.69 	511.30 	526.30 	531.90 	528.10 	420.80 	412.20 	406.30 	435.00 	476.00 	460.00 	389.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M12,THS_HD,HR	: 	9.00 	9.00 	9.00 	8.00 b	7.00 	7.00 	7.00 	9.00 	7.00 	7.00 	6.10 	6.00 	8.00 	5.10 	4.73 	3.20 	2.02 	4.65 	6.21 	6.55 	8.48 	9.17 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M12,THS_HD,HU	: 	23.00 	15.00 b	17.00 	15.00 	13.00 	12.00 	12.00 	11.00 	13.00 	8.00 	5.00 	18.00 	11.00 	8.00 	7.00 	9.00 	8.00 	11.00 	9.00 	7.00 	11.00 	11.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M12,THS_HD,IE	: 	459.70 	492.12 	464.76 	450.34 	440.52 	414.72 	400.33 	389.68 	348.30 	329.09 	358.23 	374.23 	378.91 	358.76 	358.85 	374.00 	372.00 	271.13 	257.90 	286.82 	287.04 	288.57 	345.87 	351.11 	312.52 	301.50 	297.99 	328.98 	316.00 	318.70 	351.20 	333.40 	318.10 	295.20 	305.80 	302.60 	309.70 	309.70 	279.70 	291.50 	285.10 	302.40 	301.90 	301.00 	337.00 	333.00 	350.00 	378.00 	310.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M12,THS_HD,IS	: 	: 	: 	: 	: 	: 	: 	1.80 	1.80 	1.80 	1.80 	2.20 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M12,THS_HD,IT	: 	260.63 	261.25 	256.91 	239.26 	232.21 	212.35 	206.26 	200.31 	180.27 	177.31 	222.86 	212.98 b	183.42 	196.93 	190.00 	182.72 	182.00 	149.00 	158.00 	176.00 	181.55 	192.79 	179.00 	166.00 	160.00 	155.00 	155.00 	140.00 	166.00 	177.90 	187.80 	191.10 	150.50 	147.20 	164.60 	165.20 	165.10 	177.60 	191.90 	185.70 	179.60 	168.50 	155.00 	159.40 	165.40 	191.00 	187.00 	142.00 	152.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M12,THS_HD,LT	: 	1.90 	2.20 	2.20 	3.10 	3.20 	4.30 	4.50 	4.80 	6.20 	6.50 	6.60 	7.90 	8.40 	10.40 	10.30 	17.10 	15.20 	11.70 	13.00 	11.60 	12.00 	15.90 	21.60 	14.00 	19.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M12,THS_HD,LU	: 	2.43 	2.50 	2.56 	2.50 	2.40 	2.20 	2.31 	2.01 	1.81 	2.58 	2.91 	2.08 	1.83 	1.69 	1.67 	1.78 	2.53 	2.53 	2.61 	2.56 	3.13 	3.04 	2.70 	3.00 	3.18 	3.20 	4.01 	3.98 	3.71 	3.99 	5.07 	3.74 	5.37 	5.39 	4.54 	5.44 	5.91 	5.00 	5.00 	4.63 	4.60 	5.47 	6.20 	4.60 	5.59 	7.00 	5.00 	7.00 	6.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M12,THS_HD,LV	: 	7.49 	7.19 	7.19 	7.19 	7.66 	7.92 	8.15 	3.49 	3.55 	3.37 	3.20 	3.15 	3.13 	3.71 	4.06 	1.86 	2.90 	3.10 	4.40 	3.40 	2.20 	1.50 	2.90 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M12,THS_HD,ME	: 	: 	: 	0.10 p	0.10 p	0.20 p	0.30 p	0.07 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M12,THS_HD,MK	: 	1.00 	1.00 	2.00 	2.00 	2.00 	3.00 	1.00 	2.00 	2.00 	3.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M12,THS_HD,MT	: 	0.12 	0.11 	0.12 	0.12 	0.12 	0.13 	0.13 	0.13 	0.15 	0.15 	0.15 	0.17 	0.18 	0.21 	0.22 	0.20 	0.20 	0.18 	0.20 	0.26 	0.37 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M12,THS_HD,NL	: 	28.00 	26.00 	22.00 	21.00 	24.00 	31.00 	35.00 	34.00 	38.00 	39.00 	38.00 	40.00 	46.00 	43.00 	25.00 	13.00 	20.00 	19.00 	17.84 	20.00 	14.00 	25.00 	25.00 	23.00 	30.00 	32.00 	35.00 	33.00 	46.00 	29.00 	61.00 	30.00 	26.00 	20.00 	18.47 	21.00 	22.00 	20.00 	18.00 	18.00 	25.00 	32.00 	27.00 	27.00 	31.00 	18.00 	41.00 	39.00 	34.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2220B,M12,THS_HD,PL	: 	52.70 	44.40 	46.70 	47.80 	42.90 	49.20 	51.20 	37.72 	34.14 	60.12 	57.14 	55.63 	50.54 	54.93 	58.24 	56.39 	56.02 	53.34 	58.92 	58.39 	68.58 	85.40 	87.70 	95.40 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
